Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Mileage_km_total,Crash_Test_Score,Family_Size
C_CND_015383,6/30/2023,Penelope,Male,2368000,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49800,99301-3882,Hardtop,8651080,Pasco,25941,3,2
C_CND_015384,6/30/2023,Maya,Male,13500,Scrivener Performance Engineering,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,38701-8047,Passenger,7376170,Greenville,57261,4,1
C_CND_015385,6/30/2023,Hailey,Female,13500,Scrivener Performance Engineering,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,38701-8047,Passenger,7329929,Greenville,31562,5,1
C_CND_015386,6/30/2023,Jeffrey,Male,2250000,Progressive Shippers Cooperative Association No,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,53546-9427,Hardtop,6817129,Janesville,26336,3,1
C_CND_015387,6/30/2023,Hannah,Female,505000,Suburban Ford,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Passenger,8550952,Janesville,28852,4,2
C_CND_015388,6/30/2023,Ayden,Male,1068000,Rabun Used Car Sales,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,16801,85257-3102,Hardtop,6034073,Austin,61701,3,1
C_CND_015389,6/30/2023,Lena,Male,582000,New Castle Ford Lincoln Mercury,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,60504-7114,Hatchback,6008623,Scottsdale,32112,4,1
C_CND_015390,6/30/2023,Leora,Male,500000,Pars Auto Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,38701-8047,Sedan,6503260,Austin,25209,4,1
C_CND_015391,7/1/2023,Julian,Male,1575000,Progressive Shippers Cooperative Association No,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69501,53546-9427,Sedan,7776804,Janesville,30882,3,1
C_CND_015392,7/1/2023,Theo,Male,1560000,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,85257-3102,Hatchback,6464663,Scottsdale,49014,3,4
C_CND_015393,7/1/2023,Meije,Male,2200000,Race Car Help,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,78758-7841,Sedan,6476430,Austin,98367,3,4
C_CND_015394,7/1/2023,Aimie,Female,13500,Ryder Truck Rental and Leasing,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,06457-3834,Passenger,6289126,Middletown,24004,3,2
C_CND_015395,7/1/2023,Benjamin,Female,840000,Saab-Belle Dodge,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,60504-7114,Passenger,7345256,Aurora,29716,4,2
C_CND_015396,7/1/2023,Marion,Male,2070000,Scrivener Performance Engineering,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,38701-8047,SUV,8551275,Greenville,69547,2,4
C_CND_015397,7/1/2023,Bryan,Female,660000,Star Enterprises Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,99301-3882,Sedan,7464108,Pasco,49028,4,2
C_CND_015398,7/1/2023,Lisa,Male,3935000,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Pale White,31501,53546-9427,SUV,8494763,Janesville,51942,4,4
C_CND_015399,7/1/2023,Eliezer,Female,1890000,Diehl Motor CO Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,06457-3834,Passenger,6299249,Middletown,25201,4,1
C_CND_015400,7/1/2023,Aidan,Male,1170000,Scrivener Performance Engineering,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36001,38701-8047,Hardtop,8410426,Greenville,38494,5,1
C_CND_015401,7/1/2023,Aiden,Male,370000,Star Enterprises Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16001,99301-3882,Hardtop,6217508,Pasco,56425,4,2
C_CND_015402,7/1/2023,Eliyahu,Male,1310000,Hatfield Volkswagen,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000,99301-3882,Hatchback,8177471,Pasco,44695,2,2
C_CND_015403,7/1/2023,Elliot,Male,3900000,Iceberg Rentals,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,53546-9427,Sedan,7156284,Janesville,31939,3,2
C_CND_015404,7/1/2023,Elliott,Male,880000,McKinney Dodge Chrysler Jeep,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,SUV,7866824,Scottsdale,48894,3,1
C_CND_015405,7/1/2023,Ellis,Female,630000,Motor Vehicle Branch Office,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Sedan,8279277,Austin,54487,3,2
C_CND_015406,7/1/2023,Yu,Male,1535000,U-Haul CO,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20501,78758-7841,Hardtop,8669335,Austin,45441,3,1
C_CND_015407,7/1/2023,Shoshana,Male,800000,Buddy Storbeck's Diesel Service Inc,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26001,06457-3834,Hardtop,7298973,Middletown,42511,3,2
C_CND_015408,7/1/2023,Trany,Male,710000,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,60504-7114,Hardtop,7423479,Aurora,50543,3,4
C_CND_015409,7/1/2023,Melany,Male,1815000,Tri-State Mack Inc,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Pale White,15500,85257-3102,Passenger,8038981,Scottsdale,54566,4,2
C_CND_015410,7/1/2023,Melina,Male,1590000,U-Haul CO,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71000,78758-7841,Hatchback,6065648,Austin,29082,3,1
C_CND_015411,7/1/2023,Melissa,Male,813000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,06457-3834,Sedan,7432769,Middletown,43684,3,3
C_CND_015412,7/1/2023,Tzipora,Male,1320000,Scrivener Performance Engineering,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,38701-8047,Hardtop,7320035,Greenville,28152,4,1
C_CND_015413,7/1/2023,Brayden,Male,955000,Chrysler of Tri-Cities,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,99301-3882,Hardtop,7542556,Pasco,56655,3,2
C_CND_015414,7/1/2023,Brendan,Male,822000,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hardtop,7413044,Janesville,46472,3,1
C_CND_015415,7/1/2023,Sergio,Male,13500,Capitol KIA,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24000,38701-8047,Hardtop,8466190,Greenville,49559,4,2
C_CND_015416,7/1/2023,Hazel,Male,680000,U-Haul CO,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,78758-7841,Sedan,7114345,Austin,41861,3,1
C_CND_015417,7/1/2023,Henny,Female,13500,Progressive Shippers Cooperative Association No,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,53546-9427,SUV,6389797,Janesville,57325,3,1
C_CND_015418,7/1/2023,Hindy,Female,796000,Rabun Used Car Sales,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,85257-3102,SUV,7562982,Scottsdale,61357,3,2
C_CND_015419,7/1/2023,Steve,Male,1430000,Clay Johnson Auto Sales,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,78758-7841,Hardtop,8224544,Austin,28335,3,1
C_CND_015420,7/1/2023,Ilana,Male,13500,Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,06457-3834,SUV,8584495,Middletown,70865,3,3
C_CND_015421,7/1/2023,Tomas,Female,950000,Iceberg Rentals,Volvo,S70,Overhead Camshaft,Manual,Black,22001,53546-9427,Hardtop,7964804,Janesville,42988,5,1
C_CND_015422,7/1/2023,Isabel,Male,650000,Scrivener Performance Engineering,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,38701-8047,Passenger,6226608,Greenville,87546,2,2
C_CND_015423,7/1/2023,Lia,Male,1600000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,99301-3882,Passenger,6755578,Middletown,23992,3,1
C_CND_015424,7/1/2023,Liana,Male,2180000,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,8207274,Aurora,54425,4,2
C_CND_015425,7/1/2023,Benzion,Female,1410000,Suburban Ford,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36000,53546-9427,Hardtop,8791465,Janesville,29245,4,1
C_CND_015426,7/1/2023,Libby,Male,13500,Race Car Help,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,8993815,Pasco,47804,2,1
C_CND_015427,7/1/2023,Lila,Male,13500,Ryder Truck Rental and Leasing,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,06457-3834,Passenger,8614387,Janesville,51262,3,2
C_CND_015428,7/1/2023,Lilah,Female,1025000,Saab-Belle Dodge,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9500,60504-7114,Passenger,8385900,Scottsdale,91400,3,3
C_CND_015429,7/1/2023,Boruch,Male,1360000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Hardtop,7887437,Austin,32956,3,2
C_CND_015430,7/1/2023,Brandon,Male,13500,Rabun Used Car Sales,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,85257-3102,Hardtop,8086444,Austin,42846,2,2
C_CND_015431,7/2/2023,Ines,Female,770000,Tri-State Mack Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,85257-3102,Hatchback,7162798,Scottsdale,46499,4,4
C_CND_015432,7/2/2023,Victor,Male,1550000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Hardtop,7972298,Aurora,52826,4,1
C_CND_015433,7/2/2023,Tanisha,Male,480000,Tri-State Mack Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,6910245,Scottsdale,32951,3,1
C_CND_015434,7/2/2023,Romane,Male,1260000,C & M Motors Inc,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26001,60504-7114,SUV,8207068,Aurora,63334,3,2
C_CND_015435,7/2/2023,Eric,Male,1500000,New Castle Ford Lincoln Mercury,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,60504-7114,SUV,8884456,Aurora,73380,3,3
C_CND_015436,7/2/2023,Arielle,Male,850000,Star Enterprises Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Hardtop,7829578,Pasco,60095,3,1
C_CND_015437,7/2/2023,Ethan,Male,1010000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,99301-3882,SUV,8274008,Pasco,49009,4,3
C_CND_015438,7/2/2023,Evan,Male,864000,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,53546-9427,SUV,8729296,Janesville,112234,3,2
C_CND_015439,7/2/2023,Zain,Male,570000,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,99301-3882,Hardtop,8128596,Pasco,41495,3,1
C_CND_015440,7/2/2023,Mila,Male,13500,Classic Chevy,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Passenger,7494447,Scottsdale,91715,2,2
C_CND_015441,7/2/2023,Miranda,Male,13500,Clay Johnson Auto Sales,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,7006518,Austin,47407,3,5
C_CND_015442,7/2/2023,Monica,Female,13500,Diehl Motor CO Inc,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Passenger,6481997,Middletown,45846,3,1
C_CND_015443,7/2/2023,Victor,Male,1200000,Pars Auto Sales,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14001,38701-8047,Hardtop,8319091,Greenville,90161,2,3
C_CND_015444,7/2/2023,Isabelle,Female,13500,Suburban Ford,BMW,328i,Overhead Camshaft,Manual,Pale White,21000,53546-9427,Sedan,8068673,Janesville,38315,4,1
C_CND_015445,7/2/2023,Isla,Female,1400000,Tri-State Mack Inc,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,Hatchback,6502931,Scottsdale,100453,3,2
C_CND_015446,7/2/2023,Ivy,Male,610000,U-Haul CO,Lincoln,Continental,Overhead Camshaft,Manual,Black,49000,78758-7841,Passenger,8243771,Austin,25111,3,1
C_CND_015447,7/2/2023,Lilly,Male,13500,Suburban Ford,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,53546-9427,Passenger,8244855,Aurora,32037,3,1
C_CND_015448,7/2/2023,Lily,Female,2250000,Tri-State Mack Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,6763165,Greenville,51305,4,1
C_CND_015449,7/2/2023,Lina,Male,935000,U-Haul CO,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,8172863,Pasco,47011,3,1
C_CND_015450,7/2/2023,Brian,Female,3210000,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,17001,60504-7114,Hardtop,6254046,Aurora,49483,3,3
C_CND_015451,7/3/2023,Leah,Male,1350000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19001,85257-3102,Hardtop,6791852,Scottsdale,39596,2,2
C_CND_015452,7/3/2023,Isis,Male,13500,Star Enterprises Inc,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,99301-3882,Hardtop,6882642,Pasco,44865,3,1
C_CND_015453,7/3/2023,Itzel,Male,900000,Suburban Ford,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,53546-9427,Hardtop,7525091,Janesville,46746,3,2
C_CND_015454,7/3/2023,Bru,Male,860000,Classic Chevy,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,85257-3102,Passenger,8487876,Scottsdale,27075,3,2
C_CND_015455,7/3/2023,Everett,Female,550000,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17000,85257-3102,Hatchback,6236934,Scottsdale,60254,3,1
C_CND_015456,7/3/2023,Ezra,Male,640000,Race Car Help,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Sedan,8354467,Austin,47279,4,4
C_CND_015457,7/3/2023,Felix,Male,477000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,Passenger,8602549,Middletown,23457,3,3
C_CND_015458,7/3/2023,Filip,Male,582500,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Pale White,34500,60504-7114,SUV,8082279,Aurora,44207,3,4
C_CND_015459,7/3/2023,Monserrat,Male,13500,Enterprise Rent A Car,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Hatchback,6437227,Aurora,48836,4,2
C_CND_015460,7/3/2023,Montserrat,Male,1601000,Gartner Buick Hyundai Saab,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20100,38701-8047,SUV,8249714,Greenville,64579,3,2
C_CND_015461,7/3/2023,Mya,Male,13500,Hatfield Volkswagen,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Sedan,6460428,Pasco,49482,3,1
C_CND_015462,7/3/2023,Naomi,Male,1225000,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Black,15500,53546-9427,SUV,6032205,Janesville,72931,3,5
C_CND_015463,7/3/2023,Izabella,Male,700000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22001,06457-3834,Hatchback,6899177,Middletown,62444,3,2
C_CND_015464,7/3/2023,Jacqueline,Male,13500,C & M Motors Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,60504-7114,Hatchback,7651846,Aurora,48039,3,2
C_CND_015465,7/3/2023,Jane,Male,520000,Capitol KIA,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,38701-8047,Sedan,8986988,Greenville,52716,4,1
C_CND_015466,7/3/2023,Jasmine,Female,692000,Chrysler of Tri-Cities,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,99301-3882,Sedan,8373755,Pasco,45883,3,1
C_CND_015467,7/3/2023,Livia,Male,1102000,Rabun Used Car Sales,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22200,85257-3102,Hatchback,6770712,Scottsdale,43141,4,1
C_CND_015468,7/3/2023,Bryan,Male,13500,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16001,99301-3882,Hardtop,6795912,Pasco,49609,3,1
C_CND_015469,7/3/2023,Louisa,Male,13500,Ryder Truck Rental and Leasing,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,06457-3834,Sedan,6856671,Middletown,36410,3,1
C_CND_015470,7/3/2023,Lucia,Male,437500,Saab-Belle Dodge,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27500,60504-7114,Passenger,6145253,Aurora,50153,2,1
C_CND_015471,7/4/2023,Guillaune,Female,13500,Clay Johnson Auto Sales,Plymouth,Neon,Overhead Camshaft,Manual,Black,29001,78758-7841,SUV,6058887,Austin,66251,3,1
C_CND_015472,7/4/2023,Lou,Male,13500,Diehl Motor CO Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,34001,06457-3834,SUV,6694635,Middletown,53652,3,1
C_CND_015473,7/4/2023,Maxence,Male,910000,Enterprise Rent A Car,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,60504-7114,Passenger,6425214,Aurora,53594,3,2
C_CND_015474,7/4/2023,Quentin,Male,1290000,Gartner Buick Hyundai Saab,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,38701-8047,Hatchback,7704399,Greenville,33795,4,2
C_CND_015475,7/4/2023,Christophe,Female,815000,Hatfield Volkswagen,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,99301-3882,SUV,8410060,Pasco,101421,2,5
C_CND_015476,7/4/2023,Manon,Female,465000,Iceberg Rentals,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,53546-9427,SUV,8477246,Janesville,84748,4,3
C_CND_015477,7/4/2023,Iliane,Male,13500,McKinney Dodge Chrysler Jeep,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31001,85257-3102,Passenger,7376056,Scottsdale,28792,3,3
C_CND_015478,7/4/2023,Aubrey,Male,935000,Tri-State Mack Inc,Ford,Focus,Overhead Camshaft,Manual,Pale White,17001,85257-3102,Hardtop,8863096,Scottsdale,43533,3,2
C_CND_015479,7/4/2023,Francesco,Male,13500,Star Enterprises Inc,Volvo,C70,Overhead Camshaft,Manual,Black,17000,99301-3882,Hatchback,6206491,Pasco,50932,3,2
C_CND_015480,7/4/2023,Francis,Male,358000,Suburban Ford,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,Hatchback,7188226,Janesville,49997,2,3
C_CND_015481,7/4/2023,Frank,Male,523000,Tri-State Mack Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,85257-3102,Passenger,8207140,Scottsdale,25278,3,1
C_CND_015482,7/4/2023,Frederick,Male,485000,U-Haul CO,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,78758-7841,SUV,8509323,Austin,78795,3,4
C_CND_015483,7/4/2023,Gabriel,Male,800000,Progressive Shippers Cooperative Association No,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,SUV,7724543,Janesville,70956,2,3
C_CND_015484,7/4/2023,Gavin,Male,632000,Rabun Used Car Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,85257-3102,Passenger,6092636,Scottsdale,24600,3,1
C_CND_015485,7/4/2023,Nashla,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,85257-3102,Sedan,8087187,Scottsdale,86200,3,4
C_CND_015486,7/4/2023,Natalia,Female,3600000,Motor Vehicle Branch Office,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,8395830,Austin,47081,3,2
C_CND_015487,7/4/2023,Natalie,Male,1930000,Nebo Chevrolet,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Hatchback,7021999,Middletown,97014,3,3
C_CND_015488,7/4/2023,Nathalie,Male,2570000,New Castle Ford Lincoln Mercury,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,60504-7114,Hatchback,8066387,Aurora,42306,3,2
C_CND_015489,7/4/2023,Nathaly,Female,13500,Pars Auto Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,38701-8047,SUV,6874627,Greenville,72622,4,4
C_CND_015490,7/4/2023,Nayeli,Male,2216000,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19600,99301-3882,SUV,6933911,Pasco,63071,3,1
C_CND_015491,7/4/2023,Nevaeh,Male,2110000,Progressive Shippers Cooperative Association No,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,53546-9427,Hatchback,6459522,Janesville,54542,3,1
C_CND_015492,7/4/2023,Wilson,Male,655000,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25001,85257-3102,Hardtop,6759985,Scottsdale,52587,3,1
C_CND_015493,7/4/2023,Jessica,Female,670000,Classic Chevy,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,85257-3102,Hatchback,6009872,Scottsdale,46881,3,1
C_CND_015494,7/4/2023,Jordyn,Male,440000,Clay Johnson Auto Sales,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,Passenger,7984496,Austin,45769,4,1
C_CND_015495,7/4/2023,Yariel,Female,450000,Tri-State Mack Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,85257-3102,Hardtop,6897095,Scottsdale,26297,3,2
C_CND_015496,7/4/2023,Joyce,Female,595000,Enterprise Rent A Car,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000,60504-7114,Hatchback,6613618,Aurora,58010,4,2
C_CND_015497,7/4/2023,Julia,Female,620000,Gartner Buick Hyundai Saab,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Hatchback,7213220,Greenville,56209,3,1
C_CND_015498,7/4/2023,Juliana,Male,733000,Hatfield Volkswagen,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,99301-3882,SUV,6046327,Pasco,106878,2,3
C_CND_015499,7/4/2023,Lucy,Male,421000,Scrivener Performance Engineering,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,38701-8047,Passenger,6991456,Greenville,57060,3,2
C_CND_015500,7/4/2023,Caleb,Male,307000,U-Haul CO,Audi,A4,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Hardtop,6593087,Austin,83852,2,1
C_CND_015501,7/4/2023,Mackenzie,Male,3200000,Suburban Ford,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,53546-9427,SUV,6233804,Janesville,105866,2,5
C_CND_015502,7/4/2023,Calvin,Male,2200000,Buddy Storbeck's Diesel Service Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,06457-3834,Hardtop,6862027,Middletown,27447,4,2
C_CND_015503,7/4/2023,Madeline,Male,13500,U-Haul CO,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,78758-7841,Sedan,7089076,Austin,22847,4,2
C_CND_015504,7/4/2023,Madelyn,Male,1042500,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,12250,06457-3834,Hatchback,8334560,Middletown,92276,3,2
C_CND_015505,7/4/2023,Madison,Male,655000,C & M Motors Inc,Volvo,V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,60504-7114,SUV,8681770,Aurora,61918,3,4
C_CND_015506,7/7/2023,Lila,Female,455000,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19001,99301-3882,Hardtop,6948713,Pasco,54344,2,1
C_CND_015507,7/7/2023,Mathias,Male,600000,Nebo Chevrolet,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26001,06457-3834,SUV,6281075,Middletown,62351,3,2
C_CND_015508,7/7/2023,Laura,Male,665000,New Castle Ford Lincoln Mercury,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,60504-7114,Sedan,7833059,Aurora,27785,4,1
C_CND_015509,7/7/2023,Julie,Male,412500,New Castle Ford Lincoln Mercury,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,60504-7114,Hardtop,7458512,Aurora,36011,3,1
